Year,EventName,Driver,GridPosition,LapTime,LapNumber,Stint,Compound,LapPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2022,Mexico Grand Prix,BOT,6,1.26.967,41,2,HARD,11,24.3,33,779.7,FALSE,38.1,270,0
2022,Mexico Grand Prix,NOR,8,1.23.675,41,2,HARD,12,24.3,33,779.7,FALSE,38.1,270,0
2021,Mexico Grand Prix,ALO,12,1.41.483,40,2,HARD,10,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,TSU,13,1.23.914,41,2,MEDIUM,13,24.3,33,779.7,FALSE,38.1,270,0
2019,Mexico Grand Prix,HAM,3,1.19.775,64,2,HARD,1,23.2,46.8,779.9,FALSE,37.7,272,1
2021,Mexico Grand Prix,BOT,1,1.24.441,40,2,HARD,11,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,VER,1,1.22.465,42,2,MEDIUM,1,24.3,33,779.7,FALSE,38.1,270,0
2019,Mexico Grand Prix,VET,2,1.20.116,64,2,HARD,2,23.2,46.8,779.9,FALSE,37.7,272,1
2019,Mexico Grand Prix,BOT,6,1.19.896,64,2,HARD,3,23.2,46.8,779.9,FALSE,37.7,272,1
2018,Mexico Grand Prix,BOT,5,1.53.517,62,3,ULTRASOFT,5,21.3,46.4,783.4,FALSE,34.9,164,2.3
2021,Mexico Grand Prix,VER,3,1.20.069,41,2,HARD,1,21.9,30.6,783.5,FALSE,48.5,292,0.3
2019,Mexico Grand Prix,HUL,12,1.26.007,63,2,HARD,9,23.2,46.8,779.9,FALSE,37.7,272,1
2019,Mexico Grand Prix,LEC,1,1.19.675,64,3,HARD,4,23.2,46.8,779.9,FALSE,37.7,272,1
2021,Mexico Grand Prix,GIO,11,1.22.557,40,2,HARD,12,21.9,30.6,783.5,FALSE,48.5,292,0.3
2018,Mexico Grand Prix,VER,2,1.51.497,63,3,SUPERSOFT,1,21.3,46.4,783.4,FALSE,34.9,164,2.3
2022,Mexico Grand Prix,HAM,3,1.22.114,42,2,HARD,2,24.4,33,779.7,FALSE,38,313,1.2
2019,Mexico Grand Prix,KVY,9,1.20.778,63,3,MEDIUM,10,23.2,46.8,779.9,FALSE,37.7,272,1
2022,Mexico Grand Prix,PER,4,1.22.570,42,2,MEDIUM,3,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,HAM,2,1.20.378,41,2,HARD,2,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,VET,16,1.23.111,41,2,MEDIUM,14,24.4,33,779.7,FALSE,38,313,1.2
2019,Mexico Grand Prix,ALB,5,1.19.771,64,3,HARD,5,23.2,46.8,779.9,FALSE,37.7,272,1
2018,Mexico Grand Prix,HUL,7,1.51.281,61,2,SUPERSOFT,7,21.3,46.4,783.4,FALSE,34.9,164,2.3
2022,Mexico Grand Prix,ALB,17,1.22.995,41,2,SOFT,15,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,RIC,7,1.21.069,40,3,MEDIUM,13,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,RUS,2,1.22.793,42,2,HARD,4,24.4,33,779.7,FALSE,38,313,1.2
2019,Mexico Grand Prix,STR,16,1.21.609,63,2,HARD,11,23.2,46.8,779.9,FALSE,37.7,272,1
2019,Mexico Grand Prix,GAS,10,1.20.743,63,3,MEDIUM,12,23.2,46.8,779.9,FALSE,37.7,272,1
2022,Mexico Grand Prix,GAS,14,1.49.022,41,2,SOFT,16,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,OCO,19,1.22.044,40,2,HARD,14,21.9,30.6,783.5,FALSE,48.5,292,0.3
2021,Mexico Grand Prix,PER,4,1.39.305,41,2,HARD,3,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,MSC,15,1.24.527,41,2,MEDIUM,17,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,RUS,16,1.25.197,40,2,HARD,15,21.9,30.6,783.5,FALSE,48.5,292,0.3
2018,Mexico Grand Prix,VET,4,1.49.665,63,3,ULTRASOFT,2,21.3,46.4,783.4,FALSE,34.9,164,2.3
2021,Mexico Grand Prix,SAI,6,1.22.616,41,1,MEDIUM,4,21.9,30.6,783.5,FALSE,48.5,292,0.3
2019,Mexico Grand Prix,SAI,7,1.20.600,63,3,MEDIUM,13,23.2,46.8,779.9,FALSE,37.7,272,1
2019,Mexico Grand Prix,RUS,19,1.22.450,62,2,HARD,16,23.3,46.8,779.9,FALSE,37.4,144,1.4
2022,Mexico Grand Prix,STR,20,1.42.768,41,3,SOFT,18,24.4,33,779.7,FALSE,38,313,1.2
2019,Mexico Grand Prix,GRO,18,1.23.055,62,2,HARD,17,23.3,46.8,779.9,FALSE,37.4,144,1.4
2018,Mexico Grand Prix,LEC,9,1.48.788,61,2,SUPERSOFT,8,21.3,46.4,783.4,FALSE,34.9,164,2.3
2021,Mexico Grand Prix,STR,20,1.21.337,40,3,MEDIUM,16,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,MAG,19,1.25.221,41,2,SOFT,19,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,GAS,5,1.21.075,41,2,HARD,5,21.9,30.6,783.5,FALSE,48.5,292,0.3
2018,Mexico Grand Prix,VAN,15,1.47.251,61,2,SUPERSOFT,9,21.3,46.4,783.4,FALSE,34.9,164,2.3
2019,Mexico Grand Prix,GIO,15,1.21.504,63,2,HARD,14,23.3,46.8,779.9,FALSE,37.4,144,1.4
2022,Mexico Grand Prix,SAI,5,1.23.565,42,2,MEDIUM,5,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,LEC,8,1.21.043,41,2,HARD,6,21.9,30.6,783.5,FALSE,48.5,292,0.3
2022,Mexico Grand Prix,LAT,18,1.27.221,41,2,HARD,20,24.4,33,779.7,FALSE,38,313,1.2
2022,Mexico Grand Prix,LEC,7,1.23.189,42,2,MEDIUM,6,24.4,33,779.7,FALSE,38,313,1.2
2019,Mexico Grand Prix,KUB,20,1.21.041,62,3,MEDIUM,18,23.3,46.8,779.9,FALSE,37.4,144,1.4
2021,Mexico Grand Prix,LAT,13,1.22.974,40,2,HARD,17,21.9,30.6,783.5,FALSE,48.5,292,0.3
2018,Mexico Grand Prix,RAI,6,1.43.641,63,2,SUPERSOFT,3,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,ERI,10,1.43.467,61,2,SUPERSOFT,10,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,GAS,20,1.43.710,61,3,SUPERSOFT,11,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,HAR,14,1.43.588,61,3,SUPERSOFT,12,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,OCO,11,1.40.705,61,3,ULTRASOFT,13,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,STR,17,1.40.656,61,3,SUPERSOFT,14,21.3,46.4,783.4,FALSE,34.9,164,2.3
2021,Mexico Grand Prix,NOR,18,1.22.140,41,1,MEDIUM,7,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,VER,4,1.20.973,64,2,HARD,6,23.3,46.8,779.9,FALSE,37.4,144,1.4
2018,Mexico Grand Prix,MAG,16,1.39.658,61,2,ULTRASOFT,15,21.3,46.4,783.4,FALSE,34.9,164,2.3
2018,Mexico Grand Prix,SIR,19,1.40.169,61,2,SUPERSOFT,16,21.3,46.4,783.4,FALSE,34.9,164,2.3
2021,Mexico Grand Prix,VET,9,1.21.457,41,2,HARD,8,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,MAG,17,1.21.968,63,2,HARD,15,23.3,46.8,779.9,FALSE,37.4,144,1.4
2022,Mexico Grand Prix,RIC,11,1.24.986,42,1,MEDIUM,7,24.4,33,779.7,FALSE,38,313,1.2
2021,Mexico Grand Prix,RAI,10,1.22.087,41,2,HARD,9,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,PER,11,1.20.836,64,2,HARD,7,23.3,46.8,779.9,FALSE,37.4,144,1.4
2019,Mexico Grand Prix,RIC,13,1.20.550,64,2,MEDIUM,8,23.3,46.8,779.9,FALSE,37.4,144,1.4
2018,Mexico Grand Prix,HAM,3,1.34.778,63,3,ULTRASOFT,4,21.6,45.7,783.4,FALSE,34.5,326,0.4
2022,Mexico Grand Prix,ALO,9,1.23.790,42,2,HARD,8,24.5,33,779.9,FALSE,38.2,245,0.4
2022,Mexico Grand Prix,ZHO,12,1.25.051,42,1,MEDIUM,9,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,MAZ,15,1.23.590,40,2,HARD,18,22,30.5,783.6,FALSE,48.5,281,0.2
2022,Mexico Grand Prix,OCO,10,1.23.915,42,2,HARD,10,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,ALO,12,1.21.093,41,2,HARD,10,22,30.5,783.6,FALSE,48.5,281,0.2
2022,Mexico Grand Prix,BOT,6,1.24.068,42,2,HARD,11,24.5,33,779.9,FALSE,38.2,245,0.4
2022,Mexico Grand Prix,NOR,8,1.24.240,42,2,HARD,12,24.5,33,779.9,FALSE,38.2,245,0.4
2019,Mexico Grand Prix,HAM,3,1.19.528,65,2,HARD,1,23.3,46.8,779.9,FALSE,37.4,144,1.4
2022,Mexico Grand Prix,TSU,13,1.24.149,42,2,MEDIUM,13,24.5,33,779.9,FALSE,38.2,245,0.4
2018,Mexico Grand Prix,GRO,18,1.49.556,61,3,HYPERSOFT,17,21.6,45.7,783.4,FALSE,34.5,326,0.4
2019,Mexico Grand Prix,VET,2,1.19.680,65,2,HARD,2,23.3,46.8,779.9,FALSE,37.4,144,1.4
2019,Mexico Grand Prix,BOT,6,1.19.798,65,2,HARD,3,23.3,46.8,779.9,FALSE,37.4,144,1.4
2022,Mexico Grand Prix,VER,1,1.22.405,43,2,MEDIUM,1,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,VER,3,1.20.025,42,2,HARD,1,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,LEC,1,1.20.904,65,3,HARD,4,23.3,46.8,779.9,FALSE,37.4,144,1.4
2019,Mexico Grand Prix,HUL,12,1.23.476,64,2,HARD,9,23.3,46.8,779.9,FALSE,37.4,144,1.4
2021,Mexico Grand Prix,GIO,11,1.22.301,41,2,HARD,11,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,KVY,9,1.20.164,64,3,MEDIUM,10,23.3,46.2,779.9,FALSE,37.4,210,1.2
2022,Mexico Grand Prix,HAM,3,1.22.566,43,2,HARD,2,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,HAM,2,1.20.412,42,2,HARD,2,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,ALB,5,1.19.498,65,3,HARD,5,23.3,46.2,779.9,FALSE,37.4,210,1.2
2018,Mexico Grand Prix,VER,2,1.25.065,64,3,SUPERSOFT,1,21.6,45.7,783.4,FALSE,34.5,326,0.4
2022,Mexico Grand Prix,PER,4,1.22.534,43,2,MEDIUM,3,24.5,33,779.9,FALSE,38.2,245,0.4
2022,Mexico Grand Prix,VET,16,1.23.129,42,2,MEDIUM,14,24.5,33,779.9,FALSE,38.2,245,0.4
2022,Mexico Grand Prix,ALB,17,1.23.361,42,2,SOFT,15,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,RIC,7,1.21.537,41,3,MEDIUM,12,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,GAS,10,1.20.726,64,3,MEDIUM,11,23.3,46.2,779.9,FALSE,37.4,210,1.2
2022,Mexico Grand Prix,RUS,2,1.22.522,43,2,HARD,4,24.5,33,779.9,FALSE,38.2,245,0.4
2018,Mexico Grand Prix,HUL,7,1.26.204,62,2,SUPERSOFT,6,21.6,45.7,783.4,FALSE,34.5,326,0.4
2019,Mexico Grand Prix,STR,16,1.22.915,64,2,HARD,12,23.3,46.2,779.9,FALSE,37.4,210,1.2
2021,Mexico Grand Prix,PER,4,1.19.659,42,2,HARD,3,22,30.5,783.6,FALSE,48.5,281,0.2
2018,Mexico Grand Prix,BOT,5,1.40.226,63,4,HYPERSOFT,5,21.6,45.7,783.4,FALSE,34.5,326,0.4
2022,Mexico Grand Prix,GAS,14,1.22.277,42,2,SOFT,16,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,OCO,19,1.23.648,41,2,HARD,13,22,30.5,783.6,FALSE,48.5,281,0.2
2018,Mexico Grand Prix,VET,4,1.20.003,64,3,ULTRASOFT,2,21.6,45.7,783.4,FALSE,34.5,326,0.4
2019,Mexico Grand Prix,SAI,7,1.20.410,64,3,MEDIUM,13,23.3,46.2,779.9,FALSE,37.4,210,1.2
2021,Mexico Grand Prix,RUS,16,1.23.464,41,2,HARD,14,22,30.5,783.6,FALSE,48.5,281,0.2
2022,Mexico Grand Prix,MSC,15,1.24.346,42,2,MEDIUM,17,24.5,33,779.9,FALSE,38.2,245,0.4
2021,Mexico Grand Prix,BOT,1,1.52.388,41,3,MEDIUM,15,22,30.5,783.6,FALSE,48.5,281,0.2
2019,Mexico Grand Prix,RUS,19,1.22.183,63,2,HARD,16,23.3,46.2,779.9,FALSE,37.4,210,1.2
2021,Mexico Grand Prix,SAI,6,1.25.413,42,1,MEDIUM,4,22,29.8,783.5,FALSE,48.9,285,0.4
2022,Mexico Grand Prix,STR,20,1.22.463,42,3,SOFT,18,24.5,33,779.9,FALSE,38.2,245,0.4
2019,Mexico Grand Prix,GRO,18,1.22.630,63,2,HARD,17,23.3,46.2,779.9,FALSE,37.4,210,1.2
2018,Mexico Grand Prix,LEC,9,1.21.733,62,2,SUPERSOFT,7,21.6,45.7,783.4,FALSE,34.5,326,0.4
2021,Mexico Grand Prix,STR,20,1.21.362,41,3,MEDIUM,16,22,29.8,783.5,FALSE,48.9,285,0.4
2021,Mexico Grand Prix,GAS,5,1.21.070,42,2,HARD,5,22,29.8,783.5,FALSE,48.9,285,0.4
2019,Mexico Grand Prix,GIO,15,1.21.309,64,2,HARD,14,23.3,46.2,779.9,FALSE,37.4,210,1.2
2022,Mexico Grand Prix,MAG,19,1.24.638,42,2,SOFT,19,24.5,33,779.9,FALSE,38.2,245,0.4
2018,Mexico Grand Prix,VAN,15,1.23.399,62,2,SUPERSOFT,8,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,LEC,8,1.21.301,42,2,HARD,6,22,29.8,783.5,FALSE,48.9,285,0.4
2022,Mexico Grand Prix,SAI,5,1.23.061,43,2,MEDIUM,5,24.5,33,779.9,FALSE,38.2,245,0.4
2019,Mexico Grand Prix,KUB,20,1.20.696,63,3,MEDIUM,18,23.3,46.2,779.9,FALSE,37.4,210,1.2
2022,Mexico Grand Prix,LEC,7,1.22.966,43,2,MEDIUM,6,24.5,33,779.9,FALSE,38.2,271,0.8
2022,Mexico Grand Prix,LAT,18,1.26.306,42,2,HARD,20,24.5,33,779.9,FALSE,38.2,271,0.8
2018,Mexico Grand Prix,RAI,6,1.21.927,64,2,SUPERSOFT,3,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,LAT,13,1.22.954,41,2,HARD,17,22,29.8,783.5,FALSE,48.9,285,0.4
2018,Mexico Grand Prix,ERI,10,1.24.187,62,2,SUPERSOFT,9,21.5,45.7,783.4,FALSE,34.3,290,1
2018,Mexico Grand Prix,GAS,20,1.24.262,62,3,SUPERSOFT,10,21.5,45.7,783.4,FALSE,34.3,290,1
2019,Mexico Grand Prix,VER,4,1.20.406,65,2,HARD,6,23.3,46.2,779.9,FALSE,37.4,210,1.2
2018,Mexico Grand Prix,OCO,11,1.24.040,62,3,ULTRASOFT,11,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,NOR,18,1.21.910,42,1,MEDIUM,7,22,29.8,783.5,FALSE,48.9,285,0.4
2018,Mexico Grand Prix,HAR,14,1.25.399,62,3,SUPERSOFT,12,21.5,45.7,783.4,FALSE,34.3,290,1
2018,Mexico Grand Prix,STR,17,1.24.493,62,3,SUPERSOFT,13,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,VET,9,1.21.363,42,2,HARD,8,22,29.8,783.5,FALSE,48.9,285,0.4
2018,Mexico Grand Prix,MAG,16,1.23.680,62,2,ULTRASOFT,14,21.5,45.7,783.4,FALSE,34.3,290,1
2019,Mexico Grand Prix,MAG,17,1.21.912,64,2,HARD,15,23.3,46.2,779.9,FALSE,37.4,210,1.2
2018,Mexico Grand Prix,SIR,19,1.23.669,62,2,SUPERSOFT,15,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,RAI,10,1.21.469,42,2,HARD,9,22,29.8,783.5,FALSE,48.9,285,0.4
2019,Mexico Grand Prix,PER,11,1.20.681,65,2,HARD,7,23.3,46.2,779.9,FALSE,37.4,210,1.2
2019,Mexico Grand Prix,RIC,13,1.20.469,65,2,MEDIUM,8,23.3,46.2,779.9,FALSE,37.4,210,1.2
2022,Mexico Grand Prix,RIC,11,1.24.601,43,1,MEDIUM,7,24.5,33,779.9,FALSE,38.2,271,0.8
2018,Mexico Grand Prix,HAM,3,1.01,64,3,ULTRASOFT,4,21.5,45.7,783.4,FALSE,34.3,290,1
2022,Mexico Grand Prix,ALO,9,1.23.560,43,2,HARD,8,24.5,33,779.9,FALSE,38.2,271,0.8
2021,Mexico Grand Prix,ALO,12,1.21.878,42,2,HARD,10,22,29.8,783.5,FALSE,48.9,285,0.4
2022,Mexico Grand Prix,ZHO,12,1.25.102,43,1,MEDIUM,9,24.5,33,779.9,FALSE,38.2,271,0.8
2019,Mexico Grand Prix,HAM,3,1.19.461,66,2,HARD,1,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,OCO,10,1.23.696,43,2,HARD,10,24.5,33,779.9,FALSE,38.2,271,0.8
2022,Mexico Grand Prix,BOT,6,1.23.363,43,2,HARD,11,24.5,33,779.9,FALSE,38.2,271,0.8
2021,Mexico Grand Prix,MAZ,15,1.24.919,41,2,HARD,18,22,29.8,783.5,FALSE,48.9,285,0.4
2019,Mexico Grand Prix,VET,2,1.19.400,66,2,HARD,2,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,NOR,8,1.23.767,43,2,HARD,12,24.5,33,779.9,FALSE,38.2,271,0.8
2019,Mexico Grand Prix,BOT,6,1.19.494,66,2,HARD,3,23.3,46.6,779.9,FALSE,37.3,336,1
2018,Mexico Grand Prix,GRO,18,1.22.196,62,3,HYPERSOFT,16,21.5,45.7,783.4,FALSE,34.3,290,1
2021,Mexico Grand Prix,VER,3,1.19.989,43,2,HARD,1,22,29.8,783.5,FALSE,48.9,285,0.4
2022,Mexico Grand Prix,TSU,13,1.24.165,43,2,MEDIUM,13,24.5,33,779.9,FALSE,38.2,271,0.8
2022,Mexico Grand Prix,VER,1,1.22.285,44,2,MEDIUM,1,24.5,33,779.9,FALSE,38.2,271,0.8
2019,Mexico Grand Prix,LEC,1,1.19.574,66,3,HARD,4,23.3,46.6,779.9,FALSE,37.3,336,1
2019,Mexico Grand Prix,HUL,12,1.20.974,65,2,HARD,9,23.3,46.6,779.9,FALSE,37.3,336,1
2021,Mexico Grand Prix,GIO,11,1.21.974,42,2,HARD,11,22,29.8,783.5,FALSE,48.9,285,0.4
2019,Mexico Grand Prix,KVY,9,1.19.986,65,3,MEDIUM,10,23.3,46.6,779.9,FALSE,37.3,336,1
2021,Mexico Grand Prix,HAM,2,1.20.209,43,2,HARD,2,22,30,783.5,FALSE,48.7,265,0.6
2019,Mexico Grand Prix,ALB,5,1.19.671,66,3,HARD,5,23.3,46.6,779.9,FALSE,37.3,336,1
2018,Mexico Grand Prix,VER,2,1.19.527,65,3,SUPERSOFT,1,21.5,45.7,783.4,FALSE,34.3,290,1
2022,Mexico Grand Prix,HAM,3,1.22.567,44,2,HARD,2,24.5,33,779.9,FALSE,38.2,271,0.8
2022,Mexico Grand Prix,PER,4,1.22.180,44,2,MEDIUM,3,24.5,33,779.9,FALSE,38.2,271,0.8
2022,Mexico Grand Prix,VET,16,1.23.097,43,2,MEDIUM,14,24.5,33,779.9,FALSE,38.2,271,0.8
2019,Mexico Grand Prix,GAS,10,1.20.024,65,3,MEDIUM,11,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,ALB,17,1.23.134,43,2,SOFT,15,24.5,33,779.9,FALSE,38.2,271,0.8
2021,Mexico Grand Prix,PER,4,1.20.152,43,2,HARD,3,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,BOT,5,1.19.331,64,4,HYPERSOFT,5,21.5,45.7,783.4,FALSE,34.3,290,1
2019,Mexico Grand Prix,STR,16,1.21.118,65,2,HARD,12,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,RUS,2,1.22.366,44,2,HARD,4,24.5,33,779.9,FALSE,38.2,271,0.8
2018,Mexico Grand Prix,HUL,7,1.23.936,63,2,SUPERSOFT,6,21.5,45.9,783.3,FALSE,34.4,212,2
2022,Mexico Grand Prix,GAS,14,1.22.568,43,2,SOFT,16,24.5,33,779.9,FALSE,38.2,271,0.8
2021,Mexico Grand Prix,OCO,19,1.21.553,42,2,HARD,13,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,VET,4,1.19.763,65,3,ULTRASOFT,2,21.5,45.9,783.3,FALSE,34.4,212,2
2019,Mexico Grand Prix,SAI,7,1.20.420,65,3,MEDIUM,13,23.3,46.6,779.9,FALSE,37.3,336,1
2021,Mexico Grand Prix,BOT,1,1.20.199,42,3,MEDIUM,14,22,30,783.5,FALSE,48.7,265,0.6
2021,Mexico Grand Prix,RUS,16,1.23.395,42,2,HARD,15,22,30,783.5,FALSE,48.7,265,0.6
2022,Mexico Grand Prix,MSC,15,1.24.165,43,2,MEDIUM,17,24.5,33,779.7,FALSE,38,262,2.5
2019,Mexico Grand Prix,RUS,19,1.21.928,64,2,HARD,16,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,STR,20,1.22.805,43,3,SOFT,18,24.5,33,779.7,FALSE,38,262,2.5
2018,Mexico Grand Prix,LEC,9,1.21.138,63,2,SUPERSOFT,7,21.5,45.9,783.3,FALSE,34.4,212,2
2019,Mexico Grand Prix,GRO,18,1.22.901,64,2,HARD,17,23.3,46.6,779.9,FALSE,37.3,336,1
2021,Mexico Grand Prix,STR,20,1.21.341,42,3,MEDIUM,16,22,30,783.5,FALSE,48.7,265,0.6
2021,Mexico Grand Prix,GAS,5,1.21.022,43,2,HARD,4,22,30,783.5,FALSE,48.7,265,0.6
2021,Mexico Grand Prix,LEC,8,1.21.071,43,2,HARD,5,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,VAN,15,1.22.567,63,2,SUPERSOFT,8,21.5,45.9,783.3,FALSE,34.4,212,2
2022,Mexico Grand Prix,MAG,19,1.23.817,43,2,SOFT,19,24.5,33,779.7,FALSE,38,262,2.5
2022,Mexico Grand Prix,SAI,5,1.22.850,44,2,MEDIUM,5,24.5,33,779.7,FALSE,38,262,2.5
2019,Mexico Grand Prix,KUB,20,1.21.268,64,3,MEDIUM,18,23.3,46.6,779.9,FALSE,37.3,336,1
2022,Mexico Grand Prix,LEC,7,1.22.688,44,2,MEDIUM,6,24.5,33,779.7,FALSE,38,262,2.5
2018,Mexico Grand Prix,RAI,6,1.21.039,65,2,SUPERSOFT,3,21.5,45.9,783.3,FALSE,34.4,212,2
2021,Mexico Grand Prix,SAI,6,1.39.931,43,2,HARD,6,22,30,783.5,FALSE,48.7,265,0.6
2022,Mexico Grand Prix,LAT,18,1.25.186,43,2,HARD,20,24.5,33,779.7,FALSE,38,262,2.5
2021,Mexico Grand Prix,LAT,13,1.24.058,42,2,HARD,17,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,ERI,10,1.23.194,63,2,SUPERSOFT,9,21.5,45.9,783.3,FALSE,34.4,212,2
2019,Mexico Grand Prix,VER,4,1.20.759,66,2,HARD,6,23.4,46.2,779.7,FALSE,37,146,0.6
2018,Mexico Grand Prix,GAS,20,1.23.515,63,3,SUPERSOFT,10,21.5,45.9,783.3,FALSE,34.4,212,2
2021,Mexico Grand Prix,NOR,18,1.21.920,43,1,MEDIUM,7,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,OCO,11,1.23.523,63,3,ULTRASOFT,11,21.5,45.9,783.3,FALSE,34.4,212,2
2021,Mexico Grand Prix,VET,9,1.21.552,43,2,HARD,8,22,30,783.5,FALSE,48.7,265,0.6
2018,Mexico Grand Prix,HAR,14,1.23.746,63,3,SUPERSOFT,12,21.5,45.9,783.3,FALSE,34.4,212,2
2018,Mexico Grand Prix,STR,17,1.23.956,63,3,SUPERSOFT,13,21.5,45.9,783.3,FALSE,34.4,212,2
2019,Mexico Grand Prix,MAG,17,1.21.744,65,2,HARD,15,23.4,46.2,779.7,FALSE,37,146,0.6
2018,Mexico Grand Prix,MAG,16,1.23.984,63,2,ULTRASOFT,14,21.5,45.9,783.3,FALSE,34.4,212,2
2019,Mexico Grand Prix,PER,11,1.20.759,66,2,HARD,7,23.4,46.2,779.7,FALSE,37,146,0.6
2018,Mexico Grand Prix,SIR,19,1.23.827,63,2,SUPERSOFT,15,21.5,45.9,783.3,FALSE,34.4,212,2
2021,Mexico Grand Prix,RAI,10,1.21.402,43,2,HARD,9,22,30,783.5,FALSE,48.7,265,0.6
2019,Mexico Grand Prix,RIC,13,1.20.596,66,2,MEDIUM,8,23.4,46.2,779.7,FALSE,37,146,0.6
2018,Mexico Grand Prix,HAM,3,1.23.185,65,3,ULTRASOFT,4,21.5,45.9,783.3,FALSE,34.4,212,2
2022,Mexico Grand Prix,ALO,9,1.23.527,44,2,HARD,7,24.5,33,779.7,FALSE,38,262,2.5
2022,Mexico Grand Prix,RIC,11,1.27.285,44,1,MEDIUM,8,24.5,33,779.7,FALSE,38,262,2.5
2021,Mexico Grand Prix,ALO,12,1.20.935,43,2,HARD,10,22,30.1,783.4,FALSE,48.4,270,0.6
2019,Mexico Grand Prix,HAM,3,1.19.461,67,2,HARD,1,23.4,46.2,779.7,FALSE,37,146,0.6
2019,Mexico Grand Prix,VET,2,1.19.570,67,2,HARD,2,23.4,46.2,779.7,FALSE,37,146,0.6
2019,Mexico Grand Prix,BOT,6,1.19.950,67,2,HARD,3,23.4,46.2,779.7,FALSE,37,146,0.6
2022,Mexico Grand Prix,ZHO,12,1.25.248,44,1,MEDIUM,9,24.5,33,779.7,FALSE,38,262,2.5
2022,Mexico Grand Prix,OCO,10,1.24.697,44,2,HARD,10,24.5,33,779.7,FALSE,38,262,2.5
2021,Mexico Grand Prix,MAZ,15,1.23.765,42,2,HARD,18,22,30.1,783.4,FALSE,48.4,270,0.6
2022,Mexico Grand Prix,BOT,6,1.24.213,44,2,HARD,11,24.5,33,779.7,FALSE,38,262,2.5
2021,Mexico Grand Prix,VER,3,1.20.356,44,2,HARD,1,22,30.1,783.4,FALSE,48.4,270,0.6
2018,Mexico Grand Prix,GRO,18,1.22.166,63,3,HYPERSOFT,16,21.5,46.1,783.4,FALSE,34.8,122,1
2019,Mexico Grand Prix,LEC,1,1.19.329,67,3,HARD,4,23.4,46.2,779.7,FALSE,37,146,0.6
